Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Murat YILMAZ,An examination of personality traits and how they impact on software development teams,"Murat Yilmaz, Rory O’Connor, Ricardo Colomo Palacios, Paul M. Clarke",Information and Software Technology 86 101-122,51,2017
Murat YILMAZ,Uygulama Yaşam Döngüsü Yönetim Araçlarının Verimini Arttırmak İçin Ciddi Oyun Uygulaması.,"Çağdaş Üsfekes, Murat Yilmaz, Eray Tuzun",11th Turkish National Software Engineering Symposium (UYMS 2017) 1-11,0,2017
Murat YILMAZ,Exploring software process variation arising from differences in situational context,"Ryan Treanor, Rory O’Connor, David Solan, Peter Elger, Murat Yilmaz, Adam Ennis, Mark Gerrity, Sean Mcgrath",European Conference on Software Process Improvement 748 29-42,12,2017
Murat YILMAZ,Examining Reward Mechanisms for Effective Usage of Application Lifecycle Management Tools,"Çağdaş Üsfekes, Murat Yilmaz, Eray Tuzun, Paul M. Clarke, Rory O’Connor",European Conference on Software Process Improvement (EUROSPI 2017) 748 259-268,8,2017
Murat YILMAZ,Overcoming Public Speaking Anxiety of Software Engineers Using Virtual Reality Exposure Therapy,"Merve Denizci Nazligul, Murat Yilmaz, Ulas Gulec, Mert Ali Gozcu, Rory O’Connor, Paul M. Clarke",European Conference on Software Process Improvement (EUROSPI 2017) 748 191-202,15,2017
Murat YILMAZ,A systematic investigation into the use of game elements in the context of software business landscapes: A systematic literature review,"Serhan Olgun, Murat Yilmaz, Paul M. Clarke, Rory O’Connor",International Conference on Software Process Improvement and Capability …,8,2017
Murat YILMAZ,Teaching ISO/IEC 12207 software lifecycle processes: A serious game approach,"Ufuk Aydan, Murat Yilmaz, Paul M. Clarke, Rory O’Connor",Computer Standards & Interfaces 54 129-138,24,2017
Murat YILMAZ,Software Process Improvement and Capability Determination Conference 2016,"Paul M. Clarke, Murat Yilmaz",Elsevier Computer Standards & Interfaces 54 (3) 117-118,1,2017
Murat YILMAZ,A Scrumban integrated gamification approach to guide software process improvement: a Turkish case study,"Murat Yilmaz, Rory O’Connor",Tehnicki Vjesnik (Technical Gazette) 23 (1) 237-245,53,2016
Murat YILMAZ,"Improving Social Aspects of the Software Development Process: Games, Gamification and Related Approaches J. UCS Special Issue","Murat Yilmaz, Rory O’Connor, Manuel Mora",Journal of Universal Computer Science 22 (12) 1487-1488,2,2016
Murat YILMAZ,Bilgisayar Mühendisliği Bitirme Projeleri için Düşünülmüş Bir Süreç Yönetim Modeli,"Murat Yilmaz, Serdar Taşel, Ulaş Güleç, Uğur Sopaoğlu",Proceedings of the 10th Turkish National Software Engineering Symposium,0,2016
Murat YILMAZ,Effective social productivity measurements during software development—an empirical study,"Murat Yilmaz, Rory O’Connor, Paul M. Clarke",International Journal of Software Engineering and Knowledge Engineering 26 …,17,2016
Murat YILMAZ,A serious game for improving the decision making skills and knowledge levels of Turkish football referees according to the laws of the game,"Ulas Gulec, Murat Yilmaz",SpringerPlus 5 (1) 1,11,2016
Murat YILMAZ,A gamification approach to improve the software development process by exploring the personality of software practitioners,"Murat Yilmaz, Murat Yilmaz, Rory O’Connor, Paul M. Clarke",International Conference on Software Process Improvement and Capability …,23,2016
Murat YILMAZ,An investigation of software development process terminology,"Paul M. Clarke, Antoni Lluís Mesquida Calafat, Damjan Ekert, J.J. Ekstrom, Tatjana Gornostaja, Milo Jovanovic, Jørn Johansen, Antonia Mas, Richard Messnarz, Blanca Najera Villar, Alexander O’Connor, Rory O’Connor, Michael Reiner, Gabriele Sauberer, Klaus-Dirk Schmitz, Murat Yilmaz",International Conference on Software Process Improvement and Capability …,25,2016
