Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Cathal Gurrin,"Building a disclosed lifelog dataset: challenges, principles and processes","Duc Tien Dang Nguyen, Liting Zhou, Rashmi Gupta, Michael Riegler, Cathal Gurrin",Proceedings of the 15th International Workshop on Content-Based Multimedia …,16,2017
Cathal Gurrin,Transfer nonnegative matrix factorization for image representation,"Tianchun Wang, Tengqi Ye, Cathal Gurrin",International conference on multimedia modeling 3-14,3,2016
Cathal Gurrin,Finding motifs in large personal lifelogs,"Na Li, Martin Crane, Cathal Gurrin, Heather J. Ruskin",Proceedings of the 7th Augmented Human International Conference 2016 1-8,10,2016
Cathal Gurrin,Method of recommending broadcasting contents and recommending apparatus therefor,"Hye-Soo Lee, Hee-Seon Park, Hyowon Lee, Cathal Gurrin, Paul Ferguson",US Patent 9270918,64,2016
Cathal Gurrin,"Loggerman, a comprehensive logging and visualization tool to capture computer usage","Zaher Hinbarji, Rami Albatal, Noel O’Connor, Cathal Gurrin",International Conference on Multimedia Modeling 342-347,11,2016
Cathal Gurrin,Evaluating access mechanisms for multimodal representations of lifelogs,"Zhengwei Qiu, Cathal Gurrin, Alan F. Smeaton",International Conference on Multimedia Modeling 574-585,7,2016
Cathal Gurrin,Learning multiple views with orthogonal denoising autoencoders,"Tengqi Ye, Tianchun Wang, Kevin McGuinness, Yu Guo, Cathal Gurrin",International Conference on Multimedia Modeling 313-324,13,2016
Cathal Gurrin,Informed perspectives on human annotation using neural signals,"Graham Healy, Cathal Gurrin, Alan F. Smeaton",International Conference on Multimedia Modeling 315-327,2,2016
Cathal Gurrin,Visual insights from personal lifelogs,"Aaron Duane, Rashmi Gupta, Liting Zhou, Cathal Gurrin",Proceedings of the 12th NTCIR Conference on Evaluation of Information Access …,10,2016
Cathal Gurrin,Applying visual user interest profiles for recommendation and personalisation,"Jiang Zhou, Rami Albatal, Cathal Gurrin",International Conference on Multimedia Modeling 361-366,10,2016
Cathal Gurrin,Faceted navigation for browsing large video collection,"Zhenxing Zhang, Wei Li, Cathal Gurrin, Alan F. Smeaton",International Conference on Multimedia Modeling 412-417,8,2016
Cathal Gurrin,MM'16 proceedings of the 2016 ACM Conference & Workshops on Multimedia,"Susanne Boll, Kiyoharu Aizara, Alexia Briasouli, Cathal Gurrin, Laleh Jalali, Jochen Meyer",ACM Association for Computing Machinery,0,2016
Cathal Gurrin,"Overview of NTCIR-12 Lifelog Task.(2016), 354–360","Cathal Gurrin, Hideo Joho, Frank Hopfgartner, Liting Zhou, Rami Albatal",,3,2016
Cathal Gurrin,Information practices meet lifelogging technologies: Towards a successful multimethod research framework,"Hideo Joho, Cathal Gurrin, Jannica Heinström, Mamiko Matsubayashi",Proceedings of the Association for Information Science and Technology 53 (1 …,3,2016
Cathal Gurrin,Information Retrieval and Learning with Lifelogging Devices: a session for interaction and engagement at iConference 2016,"Hideo Joho, Frank Hopfgartner, Cathal Gurrin",DCU Press,0,2016
Cathal Gurrin,NTCIR12-Lifelog: a test collection to support collaborative benchmarking,"Liting Zhou, Cathal Gurrin, Rami Albatal, Hideo Joho, Frank Hopfgartner",CEUR workshop proceedings,0,2016
Cathal Gurrin,Interaction and engagement for information research and learning with lifelogging devices,"Hideo Joho, Cathal Gurrin, Frank Hopfgartner",IConference 2016 Proceedings,2,2016
